51.2961 	INFO 	Loaded monitor calibration from ['2025_08_12 10:43']
51.3212 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
52.5648 	INFO 	Using renderer 'Intel(R) Iris(R) Xe Graphics' for graphics
52.5649 	INFO 	OpenGL version supported by driver is 4..
52.6704 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024831B223B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024831B22350>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000024831BE3C70>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
52.6705 	EXP 	window1: backgroundImage = ''
52.6705 	EXP 	window1: backgroundFit = 'none'
53.2060 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
53.2061 	EXP 	window1: recordFrameIntervals = False
53.3546 	EXP 	window1: recordFrameIntervals = True
53.5383 	EXP 	Screen (0) actual frame rate measured at 59.98Hz
53.5384 	EXP 	window1: recordFrameIntervals = False
53.6176 	INFO 	keyboard.Keyboard is using ptb backend.
53.6177 	EXP 	stroop task: status = STARTED
53.8716 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome', units='height', win=Window(...), wrapWidth=1)
53.8875 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
53.8886 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
53.9025 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='thankyou\n', units='height', win=Window(...), wrapWidth=1)
0.0063 	EXP 	text_2: autoDraw = True
1.0378 	EXP 	Imported C:/Users/Admin/OneDrive/psychopy/cond.xlsx as conditions, 4 conditions, 4 params
1.0402 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0552 	EXP 	text_2: autoDraw = False
1.0552 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
1.0552 	EXP 	text: height = np.float64(0.05)
1.0552 	EXP 	text: height = np.float64(0.05)
1.0552 	EXP 	text: height = np.float64(0.05)
1.0552 	EXP 	text: text = 'RED'
1.0552 	EXP 	fixation: autoDraw = True
1.5015 	INFO 	Keyboard events cleared
1.5013 	EXP 	fixation: autoDraw = False
1.5013 	EXP 	text: autoDraw = True
3.6223 	EXP 	Device response: <KeyPress from None: t=3.4559176999973715, value=r, duration=None>
3.6224 	EXP 	Device response: <KeyPress from None: t=3.4559176999973715, value=r, duration=0.10477829999581445>
3.6226 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
3.6302 	DATA 	Keypress: r
3.6322 	EXP 	fixation: autoDraw = False
3.6322 	EXP 	text: autoDraw = False
3.6322 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
3.6322 	EXP 	text: height = np.float64(0.05)
3.6322 	EXP 	text: height = np.float64(0.05)
3.6322 	EXP 	text: height = np.float64(0.05)
3.6322 	EXP 	text: text = 'BLUE'
3.6322 	EXP 	fixation: autoDraw = True
4.1341 	INFO 	Keyboard events cleared
4.1339 	EXP 	fixation: autoDraw = False
4.1339 	EXP 	text: autoDraw = True
5.1348 	EXP 	Device response: <KeyPress from None: t=5.133196099995985, value=r, duration=None>
5.1352 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
5.1409 	DATA 	Keypress: r
5.1505 	EXP 	fixation: autoDraw = False
5.1505 	EXP 	text: autoDraw = False
5.1505 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.1505 	EXP 	text: height = np.float64(0.05)
5.1505 	EXP 	text: height = np.float64(0.05)
5.1505 	EXP 	text: height = np.float64(0.05)
5.1505 	EXP 	text: text = 'RED'
5.1505 	EXP 	fixation: autoDraw = True
5.2515 	EXP 	Device response: <KeyPress from None: t=5.133196099995985, value=r, duration=0.10464279999723658>
5.6506 	INFO 	Keyboard events cleared
5.6504 	EXP 	fixation: autoDraw = False
5.6504 	EXP 	text: autoDraw = True
6.9170 	EXP 	Device response: <KeyPress from None: t=6.905163599993102, value=b, duration=None>
6.9174 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'c', 'correct_res': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
6.9236 	DATA 	Keypress: b
6.9332 	EXP 	fixation: autoDraw = False
6.9332 	EXP 	text: autoDraw = False
6.9332 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
6.9332 	EXP 	text: height = np.float64(0.05)
6.9332 	EXP 	text: height = np.float64(0.05)
6.9332 	EXP 	text: height = np.float64(0.05)
6.9332 	EXP 	text: text = 'BLUE'
6.9332 	EXP 	fixation: autoDraw = True
7.0006 	EXP 	Device response: <KeyPress from None: t=6.905163599993102, value=b, duration=0.09392330000264337>
7.4162 	INFO 	Keyboard events cleared
7.4161 	EXP 	fixation: autoDraw = False
7.4161 	EXP 	text: autoDraw = True
8.1001 	EXP 	Device response: <KeyPress from None: t=8.085343199993076, value=b, duration=None>
8.1005 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
8.1061 	DATA 	Keypress: b
8.1162 	EXP 	fixation: autoDraw = False
8.1162 	EXP 	text: autoDraw = False
8.1162 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.1162 	EXP 	text: height = np.float64(0.05)
8.1162 	EXP 	text: height = np.float64(0.05)
8.1162 	EXP 	text: height = np.float64(0.05)
8.1162 	EXP 	text: text = 'RED'
8.1162 	EXP 	fixation: autoDraw = True
8.2001 	EXP 	Device response: <KeyPress from None: t=8.085343199993076, value=b, duration=0.10495590000209631>
8.5996 	INFO 	Keyboard events cleared
8.5994 	EXP 	fixation: autoDraw = False
8.5994 	EXP 	text: autoDraw = True
9.3660 	EXP 	Device response: <KeyPress from None: t=9.356603699998232, value=r, duration=None>
9.3664 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'c', 'correct_res': 'b', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
9.3716 	DATA 	Keypress: r
9.3825 	EXP 	fixation: autoDraw = False
9.3825 	EXP 	text: autoDraw = False
9.3825 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
9.3825 	EXP 	text: height = np.float64(0.05)
9.3825 	EXP 	text: height = np.float64(0.05)
9.3825 	EXP 	text: height = np.float64(0.05)
9.3825 	EXP 	text: text = 'BLUE'
9.3825 	EXP 	fixation: autoDraw = True
9.4498 	EXP 	Device response: <KeyPress from None: t=9.356603699998232, value=r, duration=0.09233120000135386>
9.8660 	INFO 	Keyboard events cleared
9.8658 	EXP 	fixation: autoDraw = False
9.8658 	EXP 	text: autoDraw = True
10.8656 	EXP 	Device response: <KeyPress from None: t=10.85766539999895, value=b, duration=None>
10.8660 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
10.8716 	DATA 	Keypress: b
10.8816 	EXP 	fixation: autoDraw = False
10.8816 	EXP 	text: autoDraw = False
10.8816 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
10.8816 	EXP 	text: height = np.float64(0.05)
10.8816 	EXP 	text: height = np.float64(0.05)
10.8816 	EXP 	text: height = np.float64(0.05)
